CustomerID|CustomerName|BillToCustomerID|CustomerCategoryID|BuyingGroupID|PrimaryContactPersonID|AlternateContactPersonID|DeliveryMethodID|DeliveryCityID|PostalCityID|CreditLimit|AccountOpenedDate|StandardDiscountPercentage|IsStatementSent|IsOnCreditHold|PaymentDays|PhoneNumber|FaxNumber|DeliveryRun|RunPosition|WebsiteURL|DeliveryAddressLine1|DeliveryAddressLine2|DeliveryPostalCode|DeliveryLocation|PostalAddressLine1|PostalAddressLine2|PostalPostalCode|LastEditedBy|ValidFrom|ValidTo
956|"Nhung Thach"|956|5||3156||3|28502|28502|1890.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(480) 555-0100"|"(480) 555-0101"|""|""|"http://www.microsoft.com/NhungThach/"|"Suite 4"|"198 Benjaree Road"|"90211"|POINT (-109.356435046 36.9613024198)|"PO Box 3234"|"Malkville"|"90211"|10|2019-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
957|"Hee-Young Suh"|957|3||3157||3|24340|24340|2200.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.microsoft.com/Hee-YoungSuh/"|"Suite 23"|"617 Polaskova Boulevard"|"90414"|POINT (-122.6985975 38.0615885)|"PO Box 9128"|"Linnaville"|"90414"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
958|"Valentin Tirlea"|958|6||3158||3|26769|26769|3465.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.microsoft.com/ValentinTirlea/"|"Suite 23"|"1356 Dao Avenue"|"90648"|POINT (-98.1836216 26.1947962)|"PO Box 5046"|"Reuserville"|"90648"|10|2017-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
959|"Dhaatri Chavva"|959|3||3159||3|10059|10059|1900.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(207) 555-0100"|"(207) 555-0101"|""|""|"http://www.microsoft.com/DhaatriChavva/"|"Suite 4"|"438 Desforges Road"|"90686"|POINT (-69.630602 43.9584129)|"PO Box 9877"|"Aguayoville"|"90686"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
960|"Edgar Jogi"|960|5||3160||3|3501|3501|1500.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.microsoft.com/EdgarJogi/"|"Shop 6"|"1317 Desforges Street"|"90451"|POINT (-115.7297152 33.3508667)|"PO Box 8213"|"Shasthriville"|"90451"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
961|"Rani Ganguly"|961|6||3161||3|1246|1246|3600.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.microsoft.com/RaniGanguly/"|"Unit 23"|"1552 Srbova Road"|"90567"|POINT (-117.2628206 34.2300069)|"PO Box 3903"|"Benjareeville"|"90567"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
962|"Bhagavati Vinjamuri"|962|4||3162||3|11008|11008|1400.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(319) 555-0100"|"(319) 555-0101"|""|""|"http://www.microsoft.com/BhagavatiVinjamuri/"|"Suite 22"|"1774 Bohuslav Boulevard"|"90629"|POINT (-92.6104663 41.641109)|"PO Box 2710"|"Ederville"|"90629"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
963|"Be Trang"|963|7||3163||3|36091|36091|2835.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(405) 555-0100"|"(405) 555-0101"|""|""|"http://www.microsoft.com/BeTrang/"|"Unit 26"|"33 Rezaei Boulevard"|"90072"|POINT (-98.4369110885 35.8487128006)|"PO Box 5401"|"Gomesville"|"90072"|4|2020-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
964|"Ingrida Zeltina"|964|4||3164||3|34422|34422|2600.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(239) 555-0100"|"(239) 555-0101"|""|""|"http://www.microsoft.com/IngridaZeltina/"|"Suite 24"|"1300 Sonkar Road"|"90042"|POINT (-82.1948076 28.4624986)|"PO Box 2777"|"Sokkville"|"90042"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
965|"Phoung Cu"|965|7||3165||3|21427|21427|3000.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(208) 555-0100"|"(208) 555-0101"|""|""|"http://www.microsoft.com/PhoungCu/"|"Shop 10"|"1380 Kalnina Crescent"|"90180"|POINT (-116.0987364 44.911006)|"PO Box 9412"|"Jobraniville"|"90180"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
966|"Sara Walkky"|966|4||3166||3|6402|6402|2205.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(303) 555-0100"|"(303) 555-0101"|""|""|"http://www.microsoft.com/SaraWalkky/"|"Shop 29"|"934 Borgen Street"|"90192"|POINT (-105.0066477 38.9244346)|"PO Box 5722"|"Sarmaville"|"90192"|3|2018-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
967|"Meera Patel"|967|6||3167||3|14492|14492|2100.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(217) 555-0100"|"(217) 555-0101"|""|""|"http://www.microsoft.com/MeeraPatel/"|"Shop 9"|"1034 Kellnerova Boulevard"|"90737"|POINT (-88.835635 37.9579449)|"PO Box 8111"|"Carvalhoville"|"90737"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
968|"Anca Gogean"|968|7||3168||3|1245|1245|3400.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.microsoft.com/AncaGogean/"|"Shop 14"|"198 Brasseur Avenue"|"90558"|POINT (-117.0833709 34.2108413)|"PO Box 4171"|"Caraballoville"|"90558"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
969|"Staffan Persson"|969|5||3169||3|26778|26778|3465.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(314) 555-0100"|"(314) 555-0101"|""|""|"http://www.microsoft.com/StaffanPersson/"|"Suite 8"|"1532 Dewangan Street"|"90068"|POINT (-95.5985986 40.4033346)|"PO Box 8839"|"Tickooville"|"90068"|4|2020-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
970|"Isidora Urias"|970|3||3170||3|3894|3894|2300.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(239) 555-0100"|"(239) 555-0101"|""|""|"http://www.microsoft.com/IsidoraUrias/"|"Suite 16"|"900 Cu Avenue"|"90239"|POINT (-87.4274794 30.9657386)|"PO Box 9684"|"Haville"|"90239"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
971|"Dhanishta Mokkapati"|971|7||3171||3|16416|16416|3150.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(907) 555-0100"|"(907) 555-0101"|""|""|"http://www.microsoft.com/DhanishtaMokkapati/"|"Shop 23"|"1827 Kustrin Boulevard"|"90555"|POINT (-154.9110837 59.7567965)|"PO Box 9571"|"Couetville"|"90555"|15|2015-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
972|"Lakshmi Benipal"|972|5||3172||3|19839|19839|2100.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(209) 555-0100"|"(209) 555-0101"|""|""|"http://www.microsoft.com/LakshmiBenipal/"|"Suite 23"|"1017 Juniskyzy Boulevard"|"90718"|POINT (-120.4579409 34.6391501)|"PO Box 8016"|"Aguilarville"|"90718"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
973|"Kumar Kamei"|973|3||3173||3|22085|22085|3465.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(304) 555-0100"|"(304) 555-0101"|""|""|"http://www.microsoft.com/KumarKamei/"|"Suite 25"|"1742 Valbe Avenue"|"90019"|POINT (-77.9827756 39.3034346)|"PO Box 9000"|"Jaunzemsville"|"90019"|2|2016-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
974|"Emil Roman"|974|5||3174||3|18004|18004|1600.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.microsoft.com/EmilRoman/"|"Suite 13"|"1301 Bhutia Street"|"90580"|POINT (-97.5039076 32.0698734)|"PO Box 7922"|"Trivediville"|"90580"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
975|"Prabodh Nair"|975|3||3175||3|34530|34530|3150.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(605) 555-0100"|"(605) 555-0101"|""|""|"http://www.microsoft.com/PrabodhNair/"|"Suite 30"|"1977 Du Road"|"90115"|POINT (-97.6861778 43.3702642)|"PO Box 9153"|"Caoville"|"90115"|10|2019-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
976|"Alinne Matos"|976|5||3176||3|30906|30906|3858.75|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(229) 555-0100"|"(229) 555-0101"|""|""|"http://www.microsoft.com/AlinneMatos/"|"Suite 6"|"244 Lieu Crescent"|"90647"|POINT (-81.3498179 31.1835648)|"PO Box 1620"|"Berzinaville"|"90647"|15|2015-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
977|"Mauno Laurila"|977|3||3177||3|24590|24590|1400.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(216) 555-0100"|"(216) 555-0101"|""|""|"http://www.microsoft.com/MaunoLaurila/"|"Suite 2"|"1906 Shenoy Lane"|"90226"|POINT (-81.9812516 41.3133839)|"PO Box 9699"|"Bandopadhyayville"|"90226"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
978|"Baalaamjali Devulapalli"|978|4||3178||3|28032|28032|3638.25|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(505) 555-0100"|"(505) 555-0101"|""|""|"http://www.microsoft.com/BaalaamjaliDevulapalli/"|"Shop 14"|"1123 Thakur Road"|"90011"|POINT (-104.6221654 34.829682)|"PO Box 40"|"Valekville"|"90011"|4|2020-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
979|"Melani Ravlen"|979|7||3179||3|7485|7485|3300.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(405) 555-0100"|"(405) 555-0101"|""|""|"http://www.microsoft.com/MelaniRavlen/"|"Unit 7"|"340 Lucchesi Street"|"90303"|POINT (-98.4771715885 34.2790367006)|"PO Box 8998"|"Rezaeiville"|"90303"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
980|"Om Yadav"|980|3||3180||3|20270|20270|2900.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(262) 555-0100"|"(262) 555-0101"|""|""|"http://www.microsoft.com/OmYadav/"|"Shop 13"|"419 Brkic Crescent"|"90268"|POINT (-88.5453795 44.6994307)|"PO Box 9441"|"Kallasville"|"90268"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
981|"Mahmut ozbek"|981|6||3181||3|2782|2782|3400.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(339) 555-0100"|"(339) 555-0101"|""|""|"http://www.microsoft.com/Mahmutozbek/"|"Unit 5"|"662 Ornlamai Boulevard"|"90358"|POINT (-72.5495336 42.6709176)|"PO Box 8879"|"Changville"|"90358"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
982|"Yves Belisle"|982|4||3182||3|35635|35635|3307.50|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(480) 555-0100"|"(480) 555-0101"|""|""|"http://www.microsoft.com/YvesBelisle/"|"Unit 22"|"1530 Ngo Boulevard"|"90606"|POINT (-113.8841137 35.3444389)|"PO Box 7024"|"Hopkinsville"|"90606"|10|2019-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
983|"Sabine Alksne"|983|4||3183||3|13669|13669|2600.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(479) 555-0100"|"(479) 555-0101"|""|""|"http://www.microsoft.com/SabineAlksne/"|"Unit 27"|"767 Jun Avenue"|"90618"|POINT (-94.3349306 34.2406665)|"PO Box 9391"|"Minville"|"90618"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
984|"Kamala Nishad"|984|7||3184||3|14268|14268|2900.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(201) 555-0100"|"(201) 555-0101"|""|""|"http://www.microsoft.com/KamalaNishad/"|"Suite 5"|"1233 Jantunen Street"|"90003"|POINT (-75.0646165 39.8773356)|"PO Box 6286"|"Huddlestonville"|"90003"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
985|"Roko Ilic"|985|7||3185||3|13692|13692|2400.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(262) 555-0100"|"(262) 555-0101"|""|""|"http://www.microsoft.com/RokoIlic/"|"Unit 17"|"1653 Huq Crescent"|"90658"|POINT (-92.6827041 45.7763419)|"PO Box 6507"|"Hadrabovaville"|"90658"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
986|"Neil Farrelly"|986|3||3186||3|29938|29938|1944.81|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(215) 555-0100"|"(215) 555-0101"|""|""|"http://www.microsoft.com/NeilFarrelly/"|"Suite 17"|"730 Gungor Boulevard"|"90355"|POINT (-77.525262 41.8678482)|"PO Box 8803"|"Kellnerovaville"|"90355"|4|2020-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
987|"Akhil Nadar"|987|4||3187||3|30779|30779|3465.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(479) 555-0100"|"(479) 555-0101"|""|""|"http://www.microsoft.com/AkhilNadar/"|"Shop 6"|"372 Ghatak Crescent"|"90680"|POINT (-93.961022 33.8262286)|"PO Box 5882"|"Buresovaville"|"90680"|8|2014-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
988|"Maksims Krastins"|988|6||3188||3|19979|19979|1900.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(304) 555-0100"|"(304) 555-0101"|""|""|"http://www.microsoft.com/MaksimsKrastins/"|"Shop 23"|"292 Desai Boulevard"|"90610"|POINT (-80.3023077 39.0109301)|"PO Box 9394"|"Ponceville"|"90610"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
989|"Milinka Zujovic"|989|6||3189||3|38184|38184|1600.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(316) 555-0100"|"(316) 555-0101"|""|""|"http://www.microsoft.com/MilinkaZujovic/"|"Shop 13"|"1941 Piili Lane"|"90574"|POINT (-99.4381608 39.2344536)|"PO Box 8794"|"Prikrylovaville"|"90574"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
990|"Andris Saulitis"|990|7||3190||3|10233|10233|2500.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.microsoft.com/AndrisSaulitis/"|"Unit 28"|"370 Rallapalli Street"|"90073"|POINT (-98.755859 26.340345)|"PO Box 1135"|"Parraville"|"90073"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
991|"Valter Viiding"|991|4||3191||3|8294|8294|3600.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(216) 555-0100"|"(216) 555-0101"|""|""|"http://www.microsoft.com/ValterViiding/"|"Suite 10"|"129 Jo Road"|"90005"|POINT (-81.6573501 41.4353301)|"PO Box 8611"|"Haville"|"90005"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
992|"Amarakumaar Gadiyaram"|992|3||3192||3|35503|35503|1800.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(303) 555-0100"|"(303) 555-0101"|""|""|"http://www.microsoft.com/AmarakumaarGadiyaram/"|"Shop 10"|"1575 Bhattacharya Lane"|"90381"|POINT (-104.8388616 40.1349833)|"PO Box 8100"|"Lo Ducaville"|"90381"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
993|"Gasper Havzija"|993|6||3193||3|31323|31323|3500.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(314) 555-0100"|"(314) 555-0101"|""|""|"http://www.microsoft.com/GasperHavzija/"|"Suite 31"|"978 Saowaluk Crescent"|"90670"|POINT (-93.6343588 36.6322872)|"PO Box 559"|"safranekville"|"90670"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
994|"Libuse Kuchtova"|994|4||3194||3|35082|35082|2400.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|""|""|"http://www.microsoft.com/LibuseKuchtova/"|"Unit 31"|"364 Thai Lane"|"90729"|POINT (-96.5772109 33.4214995)|"PO Box 162"|"Seegersville"|"90729"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
995|"Kumar Naicker"|995|3||3195||3|25170|25170|1100.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(262) 555-0100"|"(262) 555-0101"|""|""|"http://www.microsoft.com/KumarNaicker/"|"Suite 11"|"1012 Sidhu Street"|"90515"|POINT (-88.1428798 44.8738805)|"PO Box 4907"|"Salville"|"90515"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
996|"Laszlo Gardenier"|996|6||3196||3|21001|21001|2200.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(215) 555-0100"|"(215) 555-0101"|""|""|"http://www.microsoft.com/LaszloGardenier/"|"Unit 6"|"1739 Matos Lane"|"90366"|POINT (-80.2958956 40.7303435)|"PO Box 6422"|"Shasthriville"|"90366"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
997|"Nada Ana Slosar"|997|4||3197||3|6907|6907|3500.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(239) 555-0100"|"(239) 555-0101"|""|""|"http://www.microsoft.com/NadaAnaSlosar/"|"Unit 7"|"1746 Das Avenue"|"90389"|POINT (-80.0739309 26.6761772)|"PO Box 9808"|"Van Groesenville"|"90389"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
998|"Mahavir Sonkar"|998|5||3198||3|26300|26300|3638.25|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(505) 555-0100"|"(505) 555-0101"|""|""|"http://www.microsoft.com/MahavirSonkar/"|"Unit 7"|"732 Petrov Avenue"|"90398"|POINT (-104.9447168 34.7828401)|"PO Box 5181"|"Eddenville"|"90398"|3|2018-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
999|"Kristi Part"|999|4||3199||3|38036|38036|3600.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(702) 555-0100"|"(702) 555-0101"|""|""|"http://www.microsoft.com/KristiPart/"|"Unit 26"|"348 Putkonen Avenue"|"90162"|POINT (-119.1629309 38.9857508)|"PO Box 9494"|"Tuntayakulville"|"90162"|1|2013-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
1000|"Krishnam Allu"|1000|3||3200||3|5645|5645|2415.00|2013-01-01 00:00:00.0000000|0.000|False|False|7|"(405) 555-0100"|"(405) 555-0101"|""|""|"http://www.microsoft.com/KrishnamAllu/"|"Unit 20"|"1253 Rahimi Lane"|"90495"|POINT (-99.9866879885 36.4970385006)|"PO Box 651"|"Nutiuville"|"90495"|3|2018-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
1001|"Dinh Mai"|1001|5||3201||3|9258|9258|3900.00|2013-01-27 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|||"http://www.microsoft.com/"|"Suite 22"|"1787 Hele Avenue"|"90423"|POINT (-96.6894367 33.5303861)|"PO Box 9864"|"Sharonville"|"90423"|1|2013-01-27 00:00:00.0000000|9999-12-31 23:59:59.9999999
1002|"Stefan Selezeanu"|1002|5||3202||3|7529|7529|3300.00|2013-02-22 00:00:00.0000000|0.000|False|False|7|"(212) 555-0100"|"(212) 555-0101"|||"http://www.microsoft.com/"|"Unit 2"|"1683 Zala Avenue"|"90053"|POINT (-73.5501211 42.1034238)|"PO Box 9281"|"Darshanaville"|"90053"|1|2013-02-22 00:00:00.0000000|9999-12-31 23:59:59.9999999
1003|"Hue Ton"|1003|4||3203||3|15689|15689|4095.00|2013-03-25 00:00:00.0000000|0.000|False|False|7|"(252) 555-0100"|"(252) 555-0101"|||"http://www.microsoft.com/"|"Unit 17"|"1634 Eugen Lane"|"90337"|POINT (-78.3038892 33.9135061)|"PO Box 9496"|"Leenaville"|"90337"|8|2014-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
1004|"Drishti Bose"|1004|6||3204||3|36434|36434|3600.00|2013-04-01 00:00:00.0000000|0.000|False|False|7|"(479) 555-0100"|"(479) 555-0101"|||"http://www.microsoft.com/"|"Shop 12"|"262 Seo-yun Boulevard"|"90534"|POINT (-92.7626597 33.1154128)|"PO Box 2214"|"Selmaville"|"90534"|1|2013-04-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
1005|"Bhadram Kamasamudram"|1005|3||3205||3|36365|36365|2300.00|2013-04-06 00:00:00.0000000|0.000|False|False|7|"(802) 555-0100"|"(802) 555-0101"|||"http://www.microsoft.com/"|"Shop 3"|"94 Selma Road"|"90167"|POINT (-73.2042744 43.4172937)|"PO Box 1857"|"Rajivville"|"90167"|1|2013-04-06 00:00:00.0000000|9999-12-31 23:59:59.9999999
1006|"Taj Syme"|1006|3||3206||3|25083|25083|3100.00|2013-04-10 00:00:00.0000000|0.000|False|False|7|"(216) 555-0100"|"(216) 555-0101"|||"http://www.microsoft.com/"|"Unit 27"|"1864 Rohan Road"|"90216"|POINT (-84.1521691 41.6689399)|"PO Box 7111"|"Pavelville"|"90216"|1|2013-04-10 00:00:00.0000000|9999-12-31 23:59:59.9999999
1007|"Irma Berzina"|1007|7||3207||3|24180|24180|2600.00|2013-04-13 00:00:00.0000000|0.000|False|False|7|"(458) 555-0100"|"(458) 555-0101"|||"http://www.microsoft.com/"|"Suite 29"|"932 Deeptendu Crescent"|"90150"|POINT (-122.9731565 45.3001179)|"PO Box 677"|"Laimonisville"|"90150"|1|2013-04-13 00:00:00.0000000|9999-12-31 23:59:59.9999999
1008|"Vedrana Kovacevic"|1008|3||3208||3|28434|28434|2205.00|2013-04-14 00:00:00.0000000|0.000|False|False|7|"(479) 555-0100"|"(479) 555-0101"|||"http://www.microsoft.com/"|"Shop 31"|"1195 Sophia Crescent"|"90070"|POINT (-93.1051664 33.752053)|"PO Box 3786"|"Hongville"|"90070"|10|2017-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
1009|"Bhagavateeprasaad Malladi"|1009|5||3209||3|13896|13896|2800.00|2013-05-03 00:00:00.0000000|0.000|False|False|7|"(479) 555-0100"|"(479) 555-0101"|||"http://www.microsoft.com/"|"Shop 18"|"1386 Elnaz Avenue"|"90471"|POINT (-90.712611999999993 35.6323013)|"PO Box 3068"|"Davidville"|"90471"|1|2013-05-03 00:00:00.0000000|9999-12-31 23:59:59.9999999
1010|"Serdar ozCelik"|1010|4||3210||3|8562|8562|1200.00|2013-05-06 00:00:00.0000000|0.000|False|False|7|"(210) 555-0100"|"(210) 555-0101"|||"http://www.microsoft.com/"|"Unit 2"|"473 Mani Avenue"|"90481"|POINT (-102.1999199 34.9103368)|"PO Box 8427"|"Magdalenaville"|"90481"|1|2013-05-06 00:00:00.0000000|9999-12-31 23:59:59.9999999
1011|"Rajeev Sandhu"|1011|6||3211||3|35951|35951|4000.00|2013-06-11 00:00:00.0000000|0.000|False|False|7|"(458) 555-0100"|"(458) 555-0101"|||"http://www.microsoft.com/"|"Shop 9"|"1768 Suniti Road"|"90658"|POINT (-120.698113 45.5917918)|"PO Box 6458"|"Padmaville"|"90658"|1|2013-06-11 00:00:00.0000000|9999-12-31 23:59:59.9999999
1012|"Urve Kasesalu"|1012|7||3212||3|6206|6206|2000.00|2013-06-16 00:00:00.0000000|0.000|False|False|7|"(319) 555-0100"|"(319) 555-0101"|||"http://www.microsoft.com/"|"Unit 17"|"987 Amarendra Road"|"90140"|POINT (-95.551674 42.7494277)|"PO Box 7630"|"Zalaville"|"90140"|1|2013-06-16 00:00:00.0000000|9999-12-31 23:59:59.9999999
1013|"Annette  Hetu"|1013|5||3213||3|14522|14522|3900.00|2013-06-22 00:00:00.0000000|0.000|False|False|7|"(405) 555-0100"|"(405) 555-0101"|||"http://www.microsoft.com/"|"Unit 30"|"1595 Anima Avenue"|"90069"|POINT (-95.9140580885 35.2090451006)|"PO Box 6459"|"Bianhville"|"90069"|1|2013-06-22 00:00:00.0000000|9999-12-31 23:59:59.9999999
1014|"Narendra Tickoo"|1014|3||3214||3|9099|9099|3100.00|2013-07-18 00:00:00.0000000|0.000|False|False|7|"(803) 555-0100"|"(803) 555-0101"|||"http://www.microsoft.com/"|"Shop 13"|"1608 Volkan Boulevard"|"90053"|POINT (-79.3711579 34.4165505)|"PO Box 394"|"Camilleville"|"90053"|1|2013-07-18 00:00:00.0000000|9999-12-31 23:59:59.9999999
1015|"Isa Hulsegge"|1015|5||3215||3|30734|30734|1500.00|2013-08-01 00:00:00.0000000|0.000|False|False|7|"(252) 555-0100"|"(252) 555-0101"|||"http://www.microsoft.com/"|"Suite 11"|"599 Margherita Boulevard"|"90320"|POINT (-79.321962 35.9473614)|"PO Box 7782"|"Darshanaville"|"90320"|1|2013-08-01 00:00:00.0000000|9999-12-31 23:59:59.9999999
1016|"Aive Petrov"|1016|4||3216||3|35470|35470|3100.00|2013-08-10 00:00:00.0000000|0.000|False|False|7|"(316) 555-0100"|"(316) 555-0101"|||"http://www.microsoft.com/"|"Unit 26"|"1377 Marten Street"|"90134"|POINT (-96.01027 37.9808617)|"PO Box 9333"|"Bryanville"|"90134"|1|2013-08-10 00:00:00.0000000|9999-12-31 23:59:59.9999999
1017|"David Novacek "|1017|6||3217||3|7668|7668|2730.00|2013-08-15 00:00:00.0000000|0.000|False|False|7|"(423) 555-0100"|"(423) 555-0101"|||"http://www.microsoft.com/"|"Shop 10"|"588 Danielle  Lane"|"90064"|POINT (-83.7824062 36.1536937)|"PO Box 7597"|"Priyaville"|"90064"|15|2015-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
1018|"Nils Kaulins"|1018|5||3218||3|14041|14041|1700.00|2013-09-08 00:00:00.0000000|0.000|False|False|7|"(406) 555-0100"|"(406) 555-0101"|||"http://www.microsoft.com/"|"Unit 13"|"432 Ebru Road"|"90545"|POINT (-109.7846289 45.7632707)|"PO Box 2979"|"Anindoville"|"90545"|1|2013-09-08 00:00:00.0000000|9999-12-31 23:59:59.9999999
1019|"Dhanishta Pullela"|1019|3||3219||3|12563|12563|1575.00|2013-10-03 00:00:00.0000000|0.000|False|False|7|"(304) 555-0100"|"(304) 555-0101"|||"http://www.microsoft.com/"|"Suite 6"|"304 Olly Lane"|"90267"|POINT (-82.1987576 38.7706371)|"PO Box 6205"|"Lindaville"|"90267"|8|2014-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
1020|"Hai Banh"|1020|5||3220||3|6574|6574|2625.00|2013-10-23 00:00:00.0000000|0.000|False|False|7|"(252) 555-0100"|"(252) 555-0101"|||"http://www.microsoft.com/"|"Shop 24"|"1983 Chandrakanta Street"|"90492"|POINT (-81.1461917 35.7145776)|"PO Box 1446"|"Debrajville"|"90492"|15|2015-07-01 16:00:00.0000000|9999-12-31 23:59:59.9999999
